Matrícula;Data Afastamento;Data Retorno;Motivo
27651;02/08/2010;22/08/2010;Férias
27651;14/12/2009;24/12/2009;Férias
27651;08/12/2008;28/12/2008;Férias
27651;03/11/2008;23/11/2008;Férias
27652;15/05/2012;;Demissão
27652;06/02/2012;16/02/2012;Férias
27652;17/10/2011;06/11/2011;Férias
27652;25/04/2011;25/05/2011;Férias
27652;29/03/2010;08/04/2010;Férias
27652;05/01/2009;25/01/2009;Férias
27652;08/12/2008;13/12/2008;Férias
27652;10/11/2008;05/12/2008;Férias
27652;18/02/2008;09/03/2008;Férias
27653;12/03/2007;;Demissão
27654;19/07/2007;;Demissão
27655;14/10/2009;;Demissão
27655;01/06/2009;01/07/2009;Auxilio Doença
27655;13/12/2008;28/12/2008;Férias
27656;08/06/2009;;Demissão
27656;13/12/2008;28/12/2008;Férias
27656;08/12/2008;13/12/2008;Férias
27656;10/11/2008;05/12/2008;Férias
27656;16/06/2008;06/07/2008;Férias
27657;03/12/2007;;Demissão
27658;04/06/2007;;Demissão
27659;12/09/2011;;Demissão
27659;27/06/2011;27/07/2011;Férias
27659;27/12/2010;25/06/2011;Licença Maternidade
27659;10/05/2010;09/06/2010;Férias
27659;28/04/2009;16/05/2009;Férias
27659;17/12/2008;29/12/2008;Férias
27659;12/05/2008;01/06/2008;Férias
27660;18/06/2007;;Demissão
27661;01/04/2014;;Demissão
27661;23/12/2013;07/01/2014;Férias
27661;28/10/2013;07/11/2013;Férias
27661;22/08/2013;24/08/2013;Férias
27661;12/08/2013;22/08/2013;Férias
27661;03/03/2013;23/03/2013;Férias
27661;20/02/2013;02/03/2013;Férias
27661;25/06/2012;05/07/2012;Férias
27661;19/01/2012;29/01/2012;Férias
27661;09/01/2012;19/01/2012;Férias
27661;19/12/2011;08/01/2012;Férias
27661;12/09/2011;02/10/2011;Férias
27661;12/07/2010;09/08/2010;Férias
27661;06/02/2009;08/02/2009;Férias
27662;09/12/2015;;Demissão
27662;11/09/2015;11/10/2015;Auxilio Doença
27662;15/06/2015;27/06/2015;Férias
27662;19/01/2015;08/02/2015;Férias
27662;29/01/2014;01/02/2014;Férias
27662;23/12/2013;07/01/2014;Férias
27662;12/08/2013;24/08/2013;Férias
27662;21/01/2013;20/02/2013;Férias
27662;16/01/2012;15/02/2012;Férias
27662;31/01/2011;20/02/2011;Férias
27662;28/06/2010;28/07/2010;Férias
27662;28/01/2010;11/03/2010;Auxilio Doença
27662;15/06/2009;20/06/2009;Férias
27662;17/12/2008;29/12/2008;Férias
27662;17/11/2008;30/11/2008;Férias
27662;16/06/2008;16/07/2008;Férias
27663;13/02/2008;;Demissão
27664;02/04/2007;;Demissão
27665;19/01/2009;;Demissão
27665;18/02/2008;19/03/2008;Férias
27666;09/01/2007;;Demissão
27667;01/10/2007;;Demissão
27668;19/05/2008;;Demissão
27668;14/04/2008;04/05/2008;Férias
27669;07/05/2014;;Demissão
27669;07/04/2014;07/05/2014;Férias
27669;23/12/2013;22/01/2014;Férias
27669;20/03/2013;11/05/2013;Seguro Acidente de Trabalho
27669;17/12/2012;02/01/2013;Férias
27669;06/02/2012;20/02/2012;Férias
27669;18/07/2011;07/08/2011;Férias
27669;18/04/2011;28/04/2011;Férias
27669;01/07/2009;01/06/2010;Suspensão Contrato de Trabalho
27669;11/01/2007;01/07/2009;Seguro Acidente de Trabalho
27670;02/04/2007;;Demissão
27671;17/10/2012;;Demissão
27671;25/06/2012;05/07/2012;Férias
27671;04/01/2012;24/01/2012;Férias
27671;05/12/2011;04/01/2012;Férias
27671;08/02/2010;28/02/2010;Férias
27672;17/03/2009;;Demissão
27672;08/12/2008;26/12/2008;Férias
27672;10/11/2008;27/11/2008;Férias
27672;28/08/2008;31/10/2008;Auxilio Doença
27672;18/02/2008;09/03/2008;Férias
27673;09/02/2007;;Demissão
27674;15/04/2009;;Demissão
27674;05/01/2009;10/01/2009;Férias
27674;10/11/2008;27/11/2008;Férias
27674;18/02/2008;09/03/2008;Férias
27675;04/09/2019;23/09/2019;Férias
27675;03/12/2018;02/01/2019;Férias
27675;07/08/2017;06/09/2017;Férias
27675;08/08/2016;26/08/2016;Férias
27675;21/12/2015;02/01/2016;Férias
27675;30/11/2015;20/12/2015;Férias
27675;08/12/2014;07/01/2015;Férias
27675;02/08/2014;17/08/2014;Auxilio Doença
27675;09/12/2013;29/12/2013;Férias
27675;05/08/2013;15/08/2013;Férias
27675;17/12/2012;06/01/2013;Férias
27675;12/09/2011;22/09/2011;Férias
27675;01/09/2011;11/09/2011;Férias
27675;20/12/2010;09/01/2011;Férias
27675;23/11/2009;12/12/2009;Férias
27675;22/12/2008;02/01/2009;Férias
27675;24/11/2008;14/12/2008;Férias
27676;07/05/2007;;Demissão
27677;11/11/2015;;Demissão
27677;12/07/2015;27/07/2015;Férias
27677;06/07/2015;12/07/2015;Férias
27677;13/04/2015;23/04/2015;Férias
27677;12/05/2014;22/05/2014;Férias
27677;01/05/2014;05/05/2014;Férias
27677;22/04/2014;01/05/2014;Férias
27677;06/03/2014;17/03/2014;Férias
27677;08/07/2013;18/07/2013;Férias
27677;06/06/2013;16/06/2013;Férias
27677;27/05/2013;06/06/2013;Férias
27677;21/05/2012;31/05/2012;Férias
27677;13/02/2012;23/02/2012;Férias
27677;12/12/2011;18/01/2012;Auxilio Doença
27677;04/10/2011;24/10/2011;Férias
27677;12/09/2011;02/10/2011;Férias
27677;18/04/2011;28/04/2011;Férias
27677;01/11/2010;01/12/2010;Férias
27677;03/11/2009;22/11/2009;Férias
27677;22/12/2008;02/01/2009;Férias
27677;04/08/2008;23/08/2008;Férias
27677;24/12/2007;04/01/2008;Férias
27678;21/01/2009;;Demissão
27678;04/09/2007;04/10/2007;Auxilio Doença
27679;04/08/2009;;Demissão
27679;22/12/2008;02/01/2009;Férias
27679;03/11/2008;23/11/2008;Férias
27680;10/07/2009;;Demissão
27680;22/12/2008;02/01/2009;Férias
27680;01/12/2008;21/12/2008;Férias
27683;13/05/2009;;Demissão
27683;26/01/2009;15/02/2009;Férias
27684;13/01/2010;;Demissão
27684;14/12/2009;02/01/2010;Férias
27684;22/12/2008;02/01/2009;Férias
27684;03/11/2008;23/11/2008;Férias
27684;15/01/2008;14/05/2008;Licença Maternidade
27685;18/07/2011;;Demissão
27685;21/02/2011;13/03/2011;Férias
27685;14/06/2010;04/07/2010;Férias
27685;09/02/2009;20/02/2009;Férias
27685;15/12/2008;03/01/2009;Férias
27685;10/09/2008;10/11/2008;Auxilio Doença
27685;17/08/2007;19/08/2007;Licença Remunerada
27685;30/07/2007;17/08/2007;Férias
27686;16/03/2009;;Demissão
27686;22/12/2008;02/01/2009;Férias
27686;13/10/2008;01/11/2008;Férias
27686;24/12/2007;04/01/2008;Férias
27686;17/08/2007;19/08/2007;Licença Remunerada
27686;30/07/2007;17/08/2007;Férias
27689;15/02/2008;;Demissão
27690;16/01/2007;;Demissão
27692;15/10/2012;;Demissão
27692;23/07/2012;22/08/2012;Férias
27692;12/12/2011;01/01/2012;Férias
27692;28/01/2011;11/07/2011;Auxilio Doença
27692;06/09/2010;26/09/2010;Férias
27692;22/12/2009;01/01/2010;Férias
27692;14/09/2009;04/10/2009;Férias
27692;01/12/2008;21/12/2008;Férias
27693;17/09/2008;;Demissão
27693;24/12/2007;04/01/2008;Férias
27694;01/09/2009;;Demissão
27694;06/07/2009;16/07/2009;Férias
27694;22/12/2008;11/01/2009;Férias
27694;17/08/2007;19/08/2007;Licença Remunerada
27694;30/07/2007;17/08/2007;Férias
27695;29/08/2014;;Demissão
27695;01/04/2011;29/08/2014;Suspensão Contrato de Trabalho
27695;27/11/2009;01/04/2011;Auxilio Doença
27695;01/06/2009;20/06/2009;Férias
27695;22/12/2008;02/01/2009;Férias
27695;10/07/2007;15/07/2007;Licença Remunerada
27695;25/06/2007;10/07/2007;Férias
27696;20/09/2010;;Demissão
27696;12/07/2010;26/07/2010;Férias
27696;22/12/2009;01/01/2010;Férias
27696;18/05/2009;06/06/2009;Férias
27696;22/12/2008;02/01/2009;Férias
27696;17/08/2007;19/08/2007;Licença Remunerada
27696;30/07/2007;17/08/2007;Férias
27697;04/09/2007;;Demissão
27697;10/07/2007;15/07/2007;Licença Remunerada
27697;25/06/2007;10/07/2007;Férias
27698;07/05/2007;;Demissão
27699;17/06/2019;03/07/2019;Férias
27699;17/12/2018;31/12/2018;Férias
27699;14/05/2018;13/06/2018;Férias
27699;04/12/2017;24/12/2017;Férias
27699;19/06/2017;29/06/2017;Férias
27699;28/11/2016;28/12/2016;Férias
27699;07/12/2015;06/01/2016;Férias
27699;15/12/2014;04/01/2015;Férias
27699;09/12/2013;29/12/2013;Férias
27699;02/01/2012;22/01/2012;Férias
27699;12/12/2011;01/01/2012;Férias
27699;20/12/2010;05/01/2011;Férias
27699;04/01/2010;18/01/2010;Férias
27700;24/08/2015;;Demissão
27700;15/06/2015;01/07/2015;Férias
27700;08/12/2014;27/12/2014;Férias
27700;06/03/2014;17/03/2014;Férias
27700;16/12/2013;15/01/2014;Férias
27700;03/12/2012;02/01/2013;Férias
27700;12/12/2011;11/01/2012;Férias
27700;04/10/2010;03/11/2010;Férias
27700;30/11/2009;30/12/2009;Férias
27700;15/12/2008;14/01/2009;Férias
27701;16/06/2015;;Demissão
27701;04/05/2015;14/05/2015;Férias
27701;13/04/2015;23/04/2015;Férias
27701;08/12/2014;28/12/2014;Férias
27701;12/05/2014;22/05/2014;Férias
27701;25/11/2013;15/12/2013;Férias
27701;22/07/2013;01/08/2013;Férias
27701;05/11/2012;25/11/2012;Férias
27701;04/01/2012;14/01/2012;Férias
27701;05/12/2011;04/01/2012;Férias
27701;14/12/2010;03/01/2011;Férias
27701;14/12/2009;02/01/2010;Férias
27701;22/12/2008;02/01/2009;Férias
27701;01/12/2008;21/12/2008;Férias
27702;15/05/2009;;Demissão
27702;22/12/2008;02/01/2009;Férias
27702;28/07/2008;17/08/2008;Férias
27703;20/08/2007;;Demissão
27704;20/10/2008;;Demissão
27704;24/12/2007;04/01/2008;Férias
27704;10/07/2007;15/07/2007;Licença Remunerada
27704;25/06/2007;10/07/2007;Férias
27705;11/01/2007;;Demissão
27706;14/05/2009;;Demissão
27706;05/04/2009;24/04/2009;Férias
27706;22/12/2008;02/01/2009;Férias
27706;04/08/2008;23/08/2008;Férias
27706;24/12/2007;04/01/2008;Férias
27707;12/02/2010;;Demissão
27707;22/12/2009;01/01/2010;Férias
27707;25/05/2009;13/06/2009;Férias
27707;22/12/2008;02/01/2009;Férias
27707;26/05/2008;15/06/2008;Férias
27708;20/08/2007;;Demissão
27709;20/08/2007;;Demissão
27710;07/05/2007;;Demissão
27711;19/05/2015;;Demissão
27711;03/03/2014;02/04/2014;Férias
27711;01/04/2013;01/05/2013;Férias
27711;12/03/2012;01/04/2012;Férias
27711;10/10/2011;09/11/2011;Férias
27711;18/10/2010;03/11/2010;Férias
27711;04/01/2010;18/01/2010;Férias
27711;09/02/2009;20/02/2009;Férias
27711;15/12/2008;03/01/2009;Férias
27711;01/09/2008;21/09/2008;Férias
27712;20/08/2007;;Demissão
27713;08/09/2008;;Demissão
27714;09/11/2007;;Demissão
27714;10/07/2007;15/07/2007;Licença Remunerada
27714;25/06/2007;10/07/2007;Férias
27715;08/04/2008;;Demissão
27715;28/01/2008;17/02/2008;Férias
27726;02/07/2007;;Demissão
27727;02/04/2007;;Demissão
27728;01/10/2007;;Demissão
27730;14/12/2007;;Demissão
27731;10/06/2009;;Demissão
27731;19/01/2009;01/02/2009;Férias
27731;15/12/2008;29/12/2008;Férias
27731;17/03/2008;06/04/2008;Férias
27734;12/06/2007;;Demissão
27748;02/03/2008;;Demissão
27749;03/01/2011;;Demissão
27749;27/08/2009;17/11/2010;Auxilio Doença
27749;23/02/2009;13/03/2009;Férias
27749;05/01/2009;17/01/2009;Férias
27749;01/11/2008;15/12/2008;Auxilio Doença
27749;18/02/2008;09/03/2008;Férias
27750;14/01/2014;;Demissão
27750;23/12/2013;12/01/2014;Férias
27750;28/10/2013;07/11/2013;Férias
27750;28/05/2012;17/06/2012;Férias
27750;19/12/2011;08/01/2012;Férias
27750;16/11/2010;06/12/2010;Férias
27750;19/10/2009;31/10/2009;Férias
27750;24/07/2009;10/09/2009;Auxilio Doença
27750;17/12/2008;29/12/2008;Férias
27750;06/10/2008;05/11/2008;Férias
27751;06/01/2012;;Demissão
27751;29/08/2011;28/09/2011;Férias
27751;20/12/2010;19/01/2011;Férias
27751;06/07/2009;24/07/2009;Férias
27751;17/12/2008;29/12/2008;Férias
27751;22/09/2008;12/10/2008;Férias
27752;09/04/2007;;Demissão
27753;01/07/2008;;Demissão
27754;02/04/2014;;Demissão
27754;05/03/2014;15/03/2014;Férias
27754;02/01/2014;07/01/2014;Férias
27754;23/12/2013;02/01/2014;Férias
27754;12/06/2013;02/07/2013;Férias
27754;17/12/2012;06/01/2013;Férias
27754;26/12/2011;25/01/2012;Férias
27754;29/11/2010;19/12/2010;Férias
27754;13/10/2009;23/10/2009;Férias
27754;08/12/2008;28/12/2008;Férias
27754;18/02/2008;09/03/2008;Férias
27755;01/03/2007;;Demissão
27756;02/09/2010;;Demissão
27756;19/07/2010;18/08/2010;Férias
27756;22/06/2009;10/07/2009;Férias
27756;17/12/2008;29/12/2008;Férias
27756;03/11/2008;23/11/2008;Férias
27757;02/07/2010;;Demissão
27757;06/02/2009;08/02/2009;Férias
27757;19/01/2009;06/02/2009;Férias
27757;17/12/2008;29/12/2008;Férias
27757;15/09/2008;05/10/2008;Férias
27758;11/04/2011;;Demissão
27758;02/08/2010;01/09/2010;Férias
27758;13/10/2009;31/10/2009;Férias
27758;17/12/2008;29/12/2008;Férias
27758;10/11/2008;30/11/2008;Férias
27759;19/08/2008;;Demissão
27760;01/10/2013;;Demissão
27760;21/01/2013;20/02/2013;Férias
27760;06/02/2012;07/03/2012;Férias
27760;18/07/2011;17/08/2011;Férias
27760;05/07/2010;25/07/2010;Férias
27760;15/06/2009;03/07/2009;Férias
27760;17/12/2008;29/12/2008;Férias
27760;20/10/2008;09/11/2008;Férias
27761;02/09/2008;;Demissão
27762;18/05/2010;;Demissão
27762;15/02/2010;07/03/2010;Férias
27762;27/07/2009;14/08/2009;Férias
27762;17/12/2008;29/12/2008;Férias
27762;18/02/2008;09/03/2008;Férias
27763;19/08/2008;;Demissão
27764;05/03/2007;;Demissão
27765;03/05/2007;;Demissão
27766;18/07/2007;;Demissão
27767;22/01/2007;;Demissão
27768;06/02/2012;;Demissão
27768;23/01/2012;02/02/2012;Férias
27768;19/12/2011;08/01/2012;Férias
27768;21/02/2011;13/03/2011;Férias
27768;22/03/2010;11/04/2010;Férias
27768;15/06/2009;03/07/2009;Férias
27768;17/12/2008;29/12/2008;Férias
27768;26/05/2008;15/06/2008;Férias
27769;12/03/2007;;Demissão
27770;19/03/2007;;Demissão
27771;14/01/2008;;Demissão
27772;12/06/2007;;Demissão
27773;01/02/2007;;Demissão
27774;10/05/2010;;Demissão
27774;16/05/2009;13/09/2009;Licença Maternidade
27774;06/02/2009;08/02/2009;Férias
27774;19/01/2009;06/02/2009;Férias
27774;17/12/2008;29/12/2008;Férias
27774;06/10/2008;26/10/2008;Férias
27775;20/07/2009;;Demissão
27775;01/04/2009;16/04/2009;Auxilio Doença
27775;14/04/2008;04/05/2008;Férias
27776;04/01/2008;;Demissão
27777;07/01/2010;;Demissão
27777;08/06/2009;30/07/2009;Auxilio Doença
27777;23/03/2009;22/04/2009;Férias
27777;17/11/2008;17/03/2009;Licença Maternidade
27777;06/10/2008;16/11/2008;Auxilio Doença
27777;26/05/2008;15/06/2008;Férias
27778;17/06/2019;03/07/2019;Férias
27778;17/12/2018;31/12/2018;Férias
27778;17/09/2018;17/10/2018;Férias
27778;18/12/2017;07/01/2018;Férias
27778;19/06/2017;29/06/2017;Férias
27778;19/12/2016;06/01/2017;Férias
27778;21/12/2015;02/01/2016;Férias
27778;15/06/2015;05/07/2015;Férias
27778;16/06/2014;06/07/2014;Férias
27778;16/12/2013;05/01/2014;Férias
27778;10/12/2012;30/12/2012;Férias
27778;12/12/2011;01/01/2012;Férias
27778;28/06/2010;18/07/2010;Férias
27778;29/09/2009;19/10/2009;Férias
27778;01/06/2009;06/06/2009;Férias
27778;17/12/2008;29/12/2008;Férias
27778;17/11/2008;30/11/2008;Férias
27779;01/03/2007;;Demissão
27780;21/05/2007;;Demissão
27781;04/07/2011;;Demissão
27781;04/10/2010;24/10/2010;Férias
27781;14/09/2009;02/10/2009;Férias
27781;17/12/2008;29/12/2008;Férias
27781;11/07/2008;01/09/2008;Auxilio Doença
27781;25/04/2008;15/05/2008;Férias
27782;08/08/2007;;Demissão
27783;05/10/2007;;Demissão
27784;12/04/2011;;Demissão
27784;28/10/2010;01/01/2011;Auxilio Doença
27784;31/05/2010;16/06/2010;Férias
27784;14/09/2009;24/09/2009;Férias
27784;11/08/2009;11/09/2009;Auxilio Doença
27784;08/12/2008;28/12/2008;Férias
27784;09/06/2008;29/06/2008;Férias
27784;31/01/2008;31/05/2008;Auxilio Doença
27785;07/04/2008;;Demissão
27785;18/02/2008;19/03/2008;Férias
27786;12/04/2010;;Demissão
27786;14/12/2009;19/12/2009;Férias
27786;17/12/2008;29/12/2008;Férias
27786;17/11/2008;30/11/2008;Férias
27786;21/07/2008;10/08/2008;Férias
27787;08/05/2015;;Demissão
27787;23/06/2014;05/07/2014;Férias
27787;10/01/2014;12/01/2014;Férias
27787;23/12/2013;10/01/2014;Férias
27787;24/10/2013;03/11/2013;Férias
27787;22/08/2013;24/08/2013;Férias
27787;12/08/2013;22/08/2013;Férias
27787;28/01/2013;17/02/2013;Férias
27787;26/12/2012;15/01/2013;Férias
27787;25/06/2012;05/07/2012;Férias
27787;19/12/2011;18/01/2012;Férias
27787;13/12/2010;12/01/2011;Férias
27787;07/12/2009;22/12/2009;Férias
27787;20/07/2009;04/08/2009;Férias
27787;15/12/2008;04/01/2009;Férias
27788;20/08/2015;;Demissão
27788;27/06/2015;04/07/2015;Férias
27788;17/06/2015;27/06/2015;Férias
27788;07/10/2014;01/02/2015;Auxilio Doença
27788;03/09/2014;17/09/2014;Licença Remunerada
27788;18/08/2014;30/08/2014;Licença Remunerada
27788;16/06/2014;28/06/2014;Férias
27788;02/05/2014;10/05/2014;Férias
27788;22/04/2014;02/05/2014;Férias
27788;23/12/2013;07/01/2014;Férias
27788;02/11/2013;07/11/2013;Férias
27788;28/10/2013;02/11/2013;Férias
27788;24/06/2013;11/08/2013;Auxilio Doença
27788;22/04/2013;07/05/2013;Férias
27788;11/02/2013;21/02/2013;Férias
27788;21/01/2013;10/02/2013;Férias
27788;21/12/2012;31/12/2012;Férias
27788;25/06/2012;25/07/2012;Férias
27788;25/07/2011;14/08/2011;Férias
27788;18/04/2011;28/04/2011;Férias
27788;05/07/2010;04/08/2010;Férias
27788;29/06/2009;17/07/2009;Férias
27788;17/12/2008;29/12/2008;Férias
27788;20/10/2008;19/11/2008;Férias
27789;19/08/2008;;Demissão
27790;06/02/2009;;Demissão
27790;12/08/2008;10/12/2008;Licença Maternidade
27791;05/10/2007;;Demissão
27792;07/05/2007;;Demissão
27793;04/05/2009;;Demissão
27793;15/01/2009;17/01/2009;Férias
27794;01/08/2007;;Demissão
27795;04/06/2007;;Demissão
27796;01/04/2009;;Demissão
27796;15/01/2009;17/01/2009;Férias
27797;17/04/2009;;Demissão
27797;17/12/2008;29/12/2008;Férias
27797;15/09/2008;05/10/2008;Férias
27798;01/11/2007;;Demissão
27799;07/03/2007;;Demissão
27800;03/01/2008;;Demissão
27801;07/04/2008;;Demissão
27801;18/02/2008;09/03/2008;Férias
27802;02/04/2007;;Demissão
27803;01/07/2009;;Demissão
27803;16/02/2009;18/03/2009;Férias
27803;15/12/2008;14/01/2009;Férias
27804;05/03/2012;;Demissão
27804;26/09/2011;16/10/2011;Férias
27804;07/02/2011;17/02/2011;Férias
27804;16/11/2010;16/12/2010;Férias
27804;27/07/2009;30/07/2009;Férias
27804;19/01/2009;01/02/2009;Férias
27804;15/12/2008;29/12/2008;Férias
27804;18/02/2008;09/03/2008;Férias
27805;01/11/2007;;Demissão
27806;04/05/2007;;Demissão
27807;02/06/2014;;Demissão
27807;10/02/2014;15/02/2014;Férias
27807;23/12/2013;07/01/2014;Férias
27807;24/10/2013;03/11/2013;Férias
27807;25/06/2012;05/07/2012;Férias
27807;09/01/2012;29/01/2012;Férias
27807;19/12/2011;04/01/2012;Férias
27807;07/03/2011;21/03/2011;Férias
27807;04/10/2010;01/11/2010;Férias
27807;06/02/2009;08/02/2009;Férias
27807;19/01/2009;06/02/2009;Férias
27807;17/12/2008;29/12/2008;Férias
27807;17/11/2008;07/12/2008;Férias
27808;22/01/2007;;Demissão
27809;07/03/2007;;Demissão
27810;01/10/2007;;Demissão
27811;03/10/2012;;Demissão
27811;28/05/2012;13/06/2012;Férias
27811;06/02/2012;20/02/2012;Férias
27811;26/12/2011;01/01/2012;Férias
27811;18/04/2011;28/04/2011;Férias
27811;07/03/2011;21/03/2011;Férias
27811;12/04/2010;12/05/2010;Férias
27811;28/12/2009;02/01/2010;Férias
27811;17/12/2008;29/12/2008;Férias
27811;17/11/2008;30/11/2008;Férias
27811;04/08/2008;24/08/2008;Férias
27812;15/02/2016;;Demissão
27812;21/12/2015;09/01/2016;Férias
27812;15/07/2015;20/07/2015;Férias
27812;06/07/2015;15/07/2015;Férias
27812;04/05/2015;14/05/2015;Férias
27812;15/12/2014;26/12/2014;Férias
27812;28/07/2014;05/08/2014;Férias
27812;06/03/2014;17/03/2014;Férias
27812;24/12/2013;04/01/2014;Férias
27812;07/10/2013;31/10/2013;Férias
27812;06/05/2012;20/05/2012;Férias
27812;03/01/2012;13/01/2012;Férias
27812;08/05/2011;26/05/2011;Férias
27812;13/02/2011;21/02/2011;Férias
27812;22/12/2009;01/01/2010;Férias
27812;02/03/2009;21/03/2009;Férias
27812;22/12/2008;02/01/2009;Férias
27812;02/04/2008;22/04/2008;Férias
27813;02/02/2007;;Demissão
27814;11/05/2016;;Demissão
27814;21/12/2015;02/01/2016;Férias
27814;10/12/2015;21/12/2015;Férias
27814;20/07/2015;03/08/2015;Férias
27814;15/07/2015;20/07/2015;Férias
27814;06/07/2015;15/07/2015;Férias
27814;04/05/2015;14/05/2015;Férias
27814;15/12/2014;26/12/2014;Férias
27814;02/06/2014;21/06/2014;Férias
27814;26/03/2014;28/03/2014;Licença Não Remunerada
27814;17/03/2014;26/03/2014;Licença Remunerada
27814;04/01/2014;17/03/2014;Auxilio Doença
27814;24/12/2013;04/01/2014;Férias
27814;19/08/2013;30/09/2013;Auxilio Doença
27814;08/07/2013;28/07/2013;Férias
27814;21/05/2012;20/06/2012;Férias
27814;13/06/2011;26/06/2011;Férias
27814;20/09/2010;30/09/2010;Férias
27814;03/05/2010;23/05/2010;Férias
27814;08/06/2009;27/06/2009;Férias
27814;22/12/2008;02/01/2009;Férias
27814;14/08/2007;19/08/2007;Licença Remunerada
27814;30/07/2007;14/08/2007;Férias
27815;07/11/2008;;Demissão
27815;22/02/2007;07/03/2007;Licença Remunerada
27815;19/02/2007;22/02/2007;Férias
27816;01/02/2010;;Demissão
27816;19/10/2009;07/11/2009;Férias
27816;22/12/2008;02/01/2009;Férias
27816;16/11/2008;06/12/2008;Férias
27817;15/02/2018;;Demissão
27817;22/08/2016;11/09/2016;Férias
27817;10/08/2016;20/08/2016;Férias
27817;06/06/2016;24/06/2016;Férias
27817;21/12/2015;02/01/2016;Férias
27817;03/08/2015;23/08/2015;Férias
27817;04/05/2015;14/05/2015;Férias
27817;07/07/2014;26/07/2014;Férias
27817;24/12/2013;04/01/2014;Férias
27817;04/03/2013;24/03/2013;Férias
27817;19/03/2012;08/04/2012;Férias
27817;11/04/2011;01/05/2011;Férias
27817;07/06/2010;27/06/2010;Férias
27817;15/12/2008;04/01/2009;Férias
27817;14/08/2007;19/08/2007;Licença Remunerada
27817;30/07/2007;14/08/2007;Férias
27818;07/04/2008;;Demissão
27819;01/04/2019;20/04/2019;Férias
27819;20/12/2018;31/12/2018;Férias
